0	5412.34
1	5412.34
2	5310.19
3	5214.48
4	5124.51
5	5039.66
6	4959.44
7	4959.44
8	4883.39
9	4811.14
10	4742.36
11	4676.75
12	4614.07
13	4554.08
14	4554.08
15	4496.59
16	4441.40
17	4388.37
18	4337.34
19	4288.19
20	4288.19
21	4240.80
22	4195.05
23	4150.86
24	4108.12
25	4066.75
26	4026.68
27	4026.68
28	3987.84
29	3950.16
30	3913.59
31	3878.07
32	3843.54
33	3809.96
34	3809.96
35	3777.28
36	3745.47
37	3714.47
38	3684.27
39	3654.81
40	3654.81
41	3626.08
42	3598.03
43	3570.65
44	3543.90
45	3517.76
46	3492.21
47	3492.21
48	3467.22
49	3442.77
50	3418.84
51	3395.42
52	3372.49
53	3372.49
54	3350.02
55	3328.00
56	3306.42
57	3285.26
58	3264.50
59	3244.14
60	3244.14
61	3224.17
62	3204.56
63	3185.31
64	3166.40
65	3147.84
66	3129.59
67	3129.59
68	3111.67
69	3094.04
70	3076.72
71	3059.69
72	3042.94
73	3042.94
74	3026.46
75	3010.25
76	2994.29
77	2978.59
78	2963.13
79	2947.91
80	2947.91
81	2932.92
82	2918.16
83	2903.61
84	2889.29
85	2875.17
86	2875.17
87	2861.25
88	2847.54
89	2834.02
90	2820.69
91	2807.54
92	2794.57
93	2794.57
94	2781.79
95	2769.17
96	2756.72
97	2744.44
98	2732.32
99	2720.35
100	2720.35
101	2708.54
102	2696.89
103	2685.37
104	2674.01
105	2662.78
106	2662.78
107	2651.69
108	2640.74
109	2629.92
110	2619.23
111	2608.67
112	2598.23
113	2598.23
114	2587.92
115	2577.72
116	2567.64
117	2557.68
118	2547.83
119	2547.83
120	2538.09
121	2528.46
122	2518.94
123	2509.52
124	2500.20
125	2490.99
126	2490.99
127	2481.87
128	2472.85
129	2463.93
130	2455.10
131	2446.36
132	2437.71
133	2437.71
134	2429.16
135	2420.69
136	2412.30
137	2404.00
138	2395.79
139	2395.79
140	2387.65
141	2379.59
142	2371.62
143	2363.72
144	2355.90
145	2348.15
146	2348.15
147	2340.48
148	2332.88
149	2325.35
150	2317.89
151	2310.50
152	2310.50
153	2303.18
154	2295.92
155	2288.74
156	2281.61
157	2274.56
158	2267.56
159	2267.56
160	2260.63
161	2253.76
162	2246.94
163	2240.19
164	2233.50
165	2226.87
166	2226.87
167	2220.29
168	2213.76
169	2207.30
170	2200.89
171	2194.53
172	2194.53
173	2188.22
174	2181.97
175	2175.77
176	2169.62
177	2163.51
178	2157.46
179	2157.46
180	2151.46
181	2145.51
182	2139.60
183	2133.74
184	2127.92
185	2127.92
186	2122.16
187	2116.43
188	2110.75
189	2105.12
190	2099.53
191	2093.98
192	2093.98
193	2088.47
194	2083.01
195	2077.58
196	2072.20
197	2066.86
198	2061.55
199	2061.55
200	2056.29
201	2051.06
202	2045.87
203	2040.72
204	2035.61
205	2035.61
206	2030.53
207	2025.49
208	2020.49
209	2015.52
210	2010.59
211	2005.69
212	2005.69
213	2000.82
214	1995.99
215	1991.19
216	1986.43
217	1981.70
218	1981.70
219	1977.00
220	1972.33
221	1967.69
222	1963.09
223	1958.52
224	1953.97
225	1953.97
226	1949.46
227	1944.97
228	1940.52
229	1936.10
230	1931.70
231	1927.33
232	1927.33
233	1922.99
234	1918.68
235	1914.40
236	1910.14
237	1905.91
238	1905.91
239	1901.71
240	1897.53
241	1893.38
242	1889.26
243	1885.16
244	1881.09
245	1881.09
246	1877.04
247	1873.02
248	1869.02
249	1865.05
250	1861.10
251	1861.10
252	1857.17
253	1853.27
254	1849.39
255	1845.53
