0.15	5105000.00
0.16	2547500.00
0.17	1695000.00
0.18	1126666.75
0.19	842500.06
0.20	629375.00
0.21	501500.00
0.22	383461.56
0.23	342758.62
0.24	290882.34
0.25	259210.53
0.26	222500.01
0.27	203125.01
0.28	186730.78
0.29	166379.31
0.30	154999.98
0.31	142686.56
0.32	134084.50
0.33	128243.23
0.34	119493.67
0.35	113253.02
0.36	108953.50
0.37	104943.82
0.38	100000.00
0.39	96562.50
0.40	92300.00
0.41	89320.39
0.42	87428.57
0.43	83853.21
0.44	82162.17
0.45	78956.53
0.46	78189.66
0.47	75250.01
0.48	73852.46
0.49	71840.00
0.50	70551.18
0.51	68692.32
0.52	66917.30
0.53	65220.59
0.54	63071.43
0.55	61538.46
0.56	60551.73
0.57	59591.84
0.58	58657.71
0.59	57748.34
0.60	56428.57
0.61	56428.57
0.62	54746.83
0.63	53937.49
0.64	53148.14
0.65	52378.05
0.66	51257.48
0.67	50532.55
0.68	49824.56
0.69	49476.75
0.70	48457.14
0.71	48125.00
0.72	47150.83
0.73	46833.33
0.74	46208.79
0.75	45597.82
0.76	45000.00
0.77	44126.98
0.78	44126.98
0.79	43281.25
0.80	42731.96
0.81	42461.54
0.82	41666.67
0.83	41407.03
0.84	41150.00
0.85	40643.57
0.86	39902.44
0.87	39660.19
0.88	39182.69
0.89	38714.28
0.90	38254.72
0.91	38028.17
0.92	37581.40
0.93	37361.11
0.94	36926.60
0.95	36500.00
0.96	36289.59
0.97	36081.08
0.98	35466.67
0.99	35265.49
1.00	34868.42
1.01	34478.26
1.02	34094.83
1.03	33531.92
1.04	33531.92
1.05	33164.56
1.06	32983.19
1.07	32625.00
1.08	32448.14
1.09	32098.76
1.10	31926.23
1.11	31585.36
1.12	31417.00
1.13	31084.34
1.14	30920.00
1.15	30920.00
1.16	30595.24
1.17	30275.59
1.18	30117.65
1.19	29651.16
1.20	29498.07
1.21	29346.16
1.22	29195.40
1.23	28897.34
1.24	28750.00
1.25	28603.78
1.26	28458.65
1.27	28171.64
1.28	28029.74
1.29	27610.29
1.30	27610.29
1.31	27472.53
1.32	27610.29
1.33	27065.22
1.34	27065.22
1.35	26798.56
1.36	26666.67
1.37	26276.60
